Customer ID,Interested in sustainable range,Gender,Age,"TikTok user, at least weekly",Prefer to eat vegan food,Occupation: Director / Managerial,Occupation: Office Worker,Occupation: Professional,Occupation: Retired,Occupation: Service Sector,Occupation: Skilled / Manual Worker,Occupation: Student,Occupation: Unemployed,Highest qualification achieved: GCSE or equivalent,Highest qualification achieved: A-level or equivalent,Highest qualification achieved: university degree or higher,Interests : antiques or fine art,Interests : meditation / mindfulness,Magazines read : celebrity,Has recently switched current account,Internet: moderate user,Internet: frequent user,"Uses Netflix, at least once a week","Facebook user, at least weekly","LinkedIn user, at least weekly","Snapchat user, at least weekly",I love to buy new gadgets and appliances,If an advert on the Internet looks interesting I will click on it,Watches catch-up TV / VoD with ads at least once a week,Watches ITV,Watches Channel 4,Watches Channel 5,Watches Sky 1,Watches Sky Atlantic,Takes own re-usable cup to a coffee shop/cafe,I prefer not to shop in major high street chains,I look for the lowest possible prices when I go shopping,I think more favourably of companies that sponsor events,I only buy products from a company whose ethics I agree with,Has bought something after seeing an ad on the internet in the past 12 months,Has bought something after seeing an email ad in the past 12 months,Has a current account with a neo challenger bank,Car shares journey to work,Interests : vegetarian products,Celebrities influence my purchase decisions,Tends to use a refillable water bottle most days,Internet: light user,Children at home : 0,Children at home : 1,Children at home : 2,Children at home : 3+
532284,1,F,55-64,1.9,5.8,7,8.3,19.1,4.9,13.5,19.1,0.3,1.9,30.6,42.2,17.7,31.4,7.7,1.3,2.1,35,62.1,29.7,61.1,7.5,5,22.5,24.1,62.2,85.9,67.6,59.1,21.1,20,12.9,21.2,52.7,13.7,31.7,18.3,12.3,1.3,2.5,14.3,2.2,45.6,2.1,18.8,19.7,43.9,17.7
532645,0,M,25-34,28.22,45.33,5.25,13.66,30.43,0.01,21.69,15.4,3.34,1.7,22.32,42.12,26.64,13.84,6.7,9.2,4.6,52.12,46.34,67.25,83.07,20.45,57.72,45.67,49.45,71.17,17.2,28.55,23.35,15.38,10.84,8.57,29.69,72.64,35.5,46.55,22.12,13.38,4.72,10.91,48.18,16.3,54.28,1.12,43.15,25.37,22.32,9.16
532696,1,O,55-64,2.3,5.1,5.3,10.2,25.9,3.9,18.1,13,0.3,1.9,30.3,39.1,22.7,27.1,8.7,1.6,2.7,40.8,54.9,29.4,62.5,5.3,5,21.2,25.2,61.7,85.1,67.9,55.1,24.6,20.1,15.4,19.4,52.1,13.7,29.6,18.8,13,1.9,4.1,16.4,1.8,49,2.6,79.4,10.7,8.5,1.5
532729,0,F,75+,1.09,2.75,1.37,2.68,4.61,75.71,2.27,2,1.14,0.08,25.21,39.66,16.77,24.78,3.66,1.17,1.87,41.38,33.94,18.53,49.2,3.14,2.32,15.99,17.67,46.34,89.03,67.26,53.8,22.24,13.75,8.68,15.02,42.28,13.1,28.74,10.04,8.4,1.42,0.66,10.07,1.65,36.98,5.72,88.97,5.55,4.47,1.02
532970,1,M,65-74,0.9,3.1,1.5,1.9,4.4,83.6,2,1.9,0.7,0,22.6,37.9,23.5,29,4.5,1.2,2.4,52.5,35,17.1,54,3.8,1.5,14.7,16.9,49.6,89.8,69.6,54.7,19,14.8,10.5,14.3,39.2,13.3,28.2,13.3,9.8,0.9,0.6,12.6,1,42.8,4.2,48.1,21.2,24.2,6.4
533018,1,M,18-24,37.9,22.4,9.1,3.8,40.7,0,4.9,5.4,32.3,1.6,1.4,44.2,54.2,11.5,6,2.2,11,26.8,73.1,75.3,73.1,29.2,87.1,65.8,49,66,63.5,60,25.1,22.8,18.1,27,17.5,62.1,37,42,37.6,19.7,28.7,8.2,32.5,20,69.9,0.1,52.7,29.3,16.2,1.8
533048,0,M,75+,1.99,4.93,2.89,0.82,4.33,82.56,1.41,3.2,2.54,0.51,20.7,36.36,29.39,25.38,3.1,0.55,2.82,38.47,50.45,17.57,47.31,8.55,2.08,25.97,17.61,52.55,80.67,62.63,47.42,9.97,11.86,12.24,19.47,45.48,16.71,26.96,17.95,8.92,2.94,0.84,10.61,2.95,34.97,3.8,89.09,5.26,4.52,1.13
533107,0,M,75+,1.15,5.34,1.26,2.67,5.27,71.81,3.65,4.22,0.98,0.25,25.47,37.36,11.16,26.23,2.65,1.56,1.87,49.03,30.9,21.38,54.94,3.72,3.05,18.73,19.96,50.68,85.88,65.37,49.67,21.35,14.59,8.13,19.73,45.02,13.65,29.28,11.91,10.5,1.55,1.04,9.36,5.24,38.47,7.3,77.73,12.41,8.18,1.68
533108,1,F,25-34,34.4,13.4,4.3,3.7,30.4,0,14.6,27.7,7.6,4.9,13,41.2,36.5,12.5,3.7,3.3,6,46.4,52,69.3,76.7,31.7,58.1,55.9,48,72.6,64.6,46.3,28.8,29.6,22,16.1,22.2,68.8,39.8,45.7,30.5,13.4,7.1,11.6,14.8,15.9,55.2,1.3,41.9,26.5,24.5,7.1
533110,1,M,65-74,0.8,4.9,1.4,2,4.9,81.6,2.3,2.2,0.6,0,26.2,37.7,18.2,27.8,3.6,1.1,2.1,52,34,16.6,54.4,2.6,2.4,16,17.4,49.2,86.4,66,55.2,22.4,16.4,8.9,17.3,40.5,18.1,28.5,13.1,11.4,0.6,0.5,14.6,1.6,41.6,4.9,95.6,2.8,1.4,0.2
533130,1,F,18-24,34.6,17.4,2.6,6,21.5,0,16.2,4,35.9,1.4,7.7,61.9,29.6,10.1,10.4,3.8,7.2,32.2,67.6,71.2,80.6,17.8,83.3,55.3,46.5,67.1,71.5,60.2,35.8,22.5,15,19.8,15.1,71.5,34,47.9,27.2,15.2,12.9,6.6,27,16.1,72.7,0.1,57.5,29.1,11.7,1.7
533139,0,F,75+,5.18,5.64,2.67,4.6,12.81,4.12,9.5,10.12,3.43,2.26,29.51,36.47,15.77,19.38,5.49,3.78,1.86,52.1,32.59,31.48,60.71,6.13,11.23,24.15,30.11,50.18,79.47,53.18,46.81,18.87,13.76,9.7,20.9,51.2,20.59,34.05,14.7,9.79,1.25,2.74,14.46,4.33,45.63,3.05,67.76,16.05,11.23,4.96
533244,0,M,25-34,28.36,14.53,3.61,11.06,31.9,0.01,21.77,11.64,5.15,2.66,20.77,41.92,30.8,14.72,7.14,5.24,5.33,41.9,57.53,69.79,82.32,22.24,57.09,46.45,46.22,73.7,73.98,51.79,37.89,24.8,18.48,17.11,18.83,71.25,33.67,48.14,22.6,14.2,7.06,9.95,20.92,16.4,66.15,0.45,27.87,26.94,30,15.19
533327,0,F,25-34,28.38,27.38,5.93,10.02,40.04,0.01,15.93,5.08,8.22,1.54,11.57,32.79,52.91,18.77,6.49,6.22,5.25,51.89,47.31,70.55,80.69,30.11,50.54,49.41,41.8,75.53,71.83,58.22,35.17,24.01,21.38,25.61,21.18,67.82,31.11,50.27,25.01,18.04,17.1,13.69,27.53,27.19,71.16,0.75,10.76,16.67,49.13,23.44
533346,1,F,25-34,34.6,16.4,8.9,5.4,36.2,0,9,30.4,3.3,3.7,14.1,38.9,42.8,12.6,3.8,2.9,7.5,43.4,55.9,67.8,76.2,34.8,52,63.4,46.6,72.7,58.7,47.8,31.2,22,16.1,19.7,23.6,65.5,42.3,46.4,30.4,15.9,12,8.6,17.5,18.3,56.8,0.5,44.7,28.4,19.4,7.4
533402,0,M,25-34,10.68,10.13,5.49,10.54,28.62,0.18,17.62,11.68,4.84,1.87,21.13,47.71,27.06,19.6,7.52,3.78,4.63,38.04,60.36,54.62,75.58,12.44,31.06,36.52,38.11,67.71,78.87,64.57,46.69,27.32,18.69,17.21,16.49,65.42,24.36,40.11,21.61,14.46,4.2,5.3,20.95,6.74,59.69,0.86,44.2,23.93,26.01,5.85
533416,0,F,65-74,5.35,6.22,8.85,3.47,20.25,28.08,4.79,16.12,6.34,3.64,20.86,42.49,29.97,18.96,3.16,0.96,3.85,38.62,57.09,37.3,59.12,15.31,8.74,38.52,27.18,60.85,82.13,66.13,48.58,25.72,18.04,12.87,16.27,52.08,22.24,33.64,21.71,12.73,3.03,3.35,10.52,4.83,39.32,1.84,68.79,13,14.06,4.15
533555,1,F,18-24,31,16.5,1.5,6.7,14.1,0,20.4,4.5,41.1,2.6,13.5,66.3,17.7,10.6,7.7,6.1,5.3,35.8,63.7,70.7,81.3,12,83.7,48,50,67,69,53.4,30.3,17.6,12.7,13.5,19,73.2,33.1,46.6,24.1,13.4,5.5,8.3,23,22.7,67.4,0.4,28,22.1,35.5,14.4
533672,0,F,18-24,22.32,22.5,6.31,7.12,28.75,0.03,13.88,2.99,24.87,0.99,6.33,46.93,46.12,17.6,10.86,3.81,6.79,27.75,71.26,71.64,82.49,22.73,63.59,49.38,40.68,67.68,71.17,60.72,37.66,16.96,15.81,27.39,19.44,71.5,28.49,48.4,26.99,18.26,16.76,5.05,35.58,16.21,72.94,0.44,67.49,14.46,12.61,5.44
534120,0,F,75+,2.98,5,3.9,2.19,8.65,49.67,3.89,16.73,3.07,3.32,26.51,33.61,16.7,19.08,2,0.81,2.88,44.37,40.12,25.73,48.14,8.07,4.64,30.84,22.4,51.95,72.47,58.79,46.34,22.15,14,8.3,22.37,44.45,18.85,29.62,14.82,8.69,2.24,1.71,10.13,2.87,29,2.91,86.09,8.12,4.62,1.17
534180,0,F,45-54,11.85,6.17,8.2,4.81,27.51,0.5,8.12,38.98,0.69,4.75,24.93,41.45,26.1,15.1,4.01,1.1,3.79,47.97,49.24,46.02,61.81,19.28,19.98,44.55,36.25,65.67,83.16,59.67,48.72,35.89,24.14,11.01,17.72,56.83,27.65,34.32,24.9,13.88,2.14,7.15,11.1,5.58,42.16,1.4,30.13,28.7,32.01,9.16
534185,0,M,55-64,3.38,4.91,9.57,3.44,20.25,17.71,5.98,31.85,0.57,3.37,27.32,41.18,23.2,20.52,3.79,0.46,3.38,29.96,66.77,29.13,50.47,10.42,6.08,37.23,25.48,60.62,87.61,74.25,61.97,34.19,22.12,9.64,17.02,48.28,17.19,29.55,21.05,13.54,1.3,2.14,7.62,2.78,34.98,1.58,56.48,20.66,19.82,3.03
534225,0,F,75+,1.01,2.65,1.26,1.71,4.42,76.34,2.12,1.71,1.16,0.09,24.49,35.75,22.23,24.38,5.74,1.32,1.74,43.32,24.24,15.74,44.14,3.29,1.92,14.82,15.48,40.65,88.67,59.18,51.42,17.84,12.04,9.7,13.51,39.93,14.31,28.76,10.08,6.91,1.41,0.76,11.18,1.46,39.81,4.2,90.81,4.79,3.52,0.88
534655,1,F,75+,0.6,2.2,0.6,0.7,1.4,91.7,0.5,0.6,1,0,25.2,33.2,11.1,21.8,2.9,1.2,0.7,41.2,8.7,10.4,33.5,1.6,0.9,11.2,11.3,32.3,84.3,59.3,47,12.9,7.4,5.8,15,34.5,11.9,28.4,6,4.5,0.2,0.3,9.6,1.9,29.3,6.9,98.3,1.2,0.5,0.1
534677,1,F,25-34,42.3,17.4,10.1,5.6,39.7,0,7.3,24,5.9,3.6,11.8,37.5,47.1,12.3,3.8,2.3,8,38.9,60.6,70.1,75.3,41.7,58.7,59.3,46.3,72.8,70.7,53.6,34.3,25.2,19.5,14.7,20.4,67.6,43.1,47.4,31,15.1,10.4,10.7,17.9,22.3,55.7,0.4,20.4,19.4,46,14.2
534814,1,F,55-64,1.9,5.6,3.4,5.6,17.3,3,17.5,15.2,0.4,3.9,36.3,33.4,13.2,26.3,5.8,2.7,2.5,46.1,46,26.5,59.4,6.1,4.9,21.3,24.5,59.7,84.5,69.1,55.7,27.4,19.1,14.4,19.3,51.4,15,29.6,15.9,11.2,1.4,3.2,12.9,2.3,44.6,3.1,81.9,10.9,6,1.1
535003,0,F,55-64,3.03,7.83,4.65,8.4,22.77,3.82,11.75,9.7,4.93,1.94,11.31,37.87,43.24,28.41,10.08,3.86,2.84,46.82,42.64,33.65,65.47,9.5,9.45,22.01,28.1,59.09,59.92,52.65,35.99,16.05,13.11,14.84,20.46,49.81,19.42,35.18,19.24,12.55,4.56,3.69,29.27,1.8,55.05,3.57,88.26,7.75,2.82,1.18
535079,1,M,35-44,30.5,10.6,8.2,4.3,30.4,0,9.7,33.7,1.9,3.4,21.5,45.4,26.5,11.6,3.6,1.7,4.2,49.9,48.3,54.3,71.5,20.3,35,56.9,47.4,64.7,75,56.8,43.3,39.3,28.3,17.4,19.5,65.8,35.3,39.3,26,14,2.5,11.2,14.2,11,51.3,0.9,10.6,13.7,33.7,42.1
535369,0,M,55-64,2.32,4.64,4.75,8.93,21.74,5.14,15.52,16.57,0.36,2.25,30.88,38.26,18.89,27,8.08,1.8,2,38.85,58.59,29.66,61.03,7.43,6.23,20.83,24.11,62.17,87.15,69.09,57.12,26.47,19.34,11.31,16.49,51.66,13.74,30.29,17.24,11.72,1.51,3.72,12.66,1.9,46.77,1.55,77.34,12.99,8.6,1.07
535506,1,F,45-54,9.3,11.6,6.6,11.4,36.5,0.1,16.6,9.5,1.2,1.6,22.1,42.6,32,20.1,8.5,4.1,3.3,45,53.4,53.1,74.8,14.5,22.8,36.8,37.2,69.3,82.9,63.7,51.7,33.8,24.9,19.1,14.7,64.9,23.7,39.1,21.9,15.5,2,5.6,20.8,7.6,58.7,1,37.2,23.2,32.8,6.8
535623,0,M,65-74,1.56,3.7,1.73,3.43,8.79,50.13,5.35,4.27,1.39,0.42,26.11,30.99,26.37,26.82,5.56,1.75,3.53,36.05,55.08,21.54,58.1,3.37,2.74,16.84,23.1,55.96,84.43,51.59,48.3,16.33,10.92,12.09,17.53,40.76,13.15,29.02,14.95,10.4,5.16,1.08,13.27,2.28,40.52,1.55,89.53,7.43,2.49,0.55
535785,1,O,55-64,2.9,7.7,15.3,4.3,34.4,12.8,4.2,21.8,0.6,2.5,17.7,37,42.1,23.7,3.7,0.7,3.6,34.2,63.9,30.2,49,14.9,4.7,39.4,22.5,63.6,85.9,74.1,56,31.8,24,15.4,19.3,45.9,15.6,30,25.1,18.4,3.2,3.9,10.4,4.1,39.4,1.5,46.4,20,29.1,4.4
535797,0,O,45-54,7.3,11.22,24.8,4.26,39.66,0.32,4.48,17.1,0.31,2.7,13.17,31.95,53.68,25.15,4.99,1.09,6.48,24.66,74.72,46.41,58.24,23.74,12.69,46.06,29.22,68.24,82.32,76.11,54.3,27.16,25.73,22.71,19.6,54.87,20.74,34.6,27.97,20.41,7.06,4.53,18.43,5.74,49.41,0.54,46.64,21.61,27.13,4.62
535835,0,M,75+,2.6,4.57,7.89,2.31,17.67,53.83,2.08,9.09,4.19,0.59,9.31,38.75,46.88,22.19,3.39,0.73,2.5,43.99,39.65,26.36,49.47,9.2,4.96,31.14,21.86,52.5,81.75,70.16,45.62,24.33,18.07,12.58,16.9,42.06,18.86,30.2,20.23,12.53,1.94,1.75,11.52,2.41,39.56,4.87,98.18,1.22,0.56,0.04
535961,0,M,55-64,6.63,6.91,4.84,9.72,23.84,1.55,12.83,10.28,3.04,1.54,24.05,46.64,21.82,17.97,6.54,2.28,2.91,49.92,44.89,43.17,72.26,8.29,26.85,30.86,33.54,63.93,83.65,64.1,49,25.08,19.74,11.68,16.44,58.81,29.87,37.25,18.71,12.95,1.42,6.01,15.76,5.09,55.02,2.3,65.01,14.19,15.75,5.05
536034,1,F,45-54,8.6,15.6,19.9,5.3,45.9,0.4,4.1,17.2,0.2,1.9,18.1,35,45.5,19,3.5,1.1,3.9,41.1,56.6,45.7,59.5,19.4,13.3,54,31.6,68,83.7,77.1,57.6,42,32.1,17.7,17.2,52,20.7,33.4,26.1,22.5,3.1,5.8,13.5,12.3,47.3,1.8,47.2,20.8,26,6
536231,1,F,45-54,5.7,8.7,7.8,10.7,31.1,0.1,20.3,14.4,0.2,2.1,28,37.6,29.9,24.9,9.1,2.4,3.3,30.6,67.3,45.2,69.8,10.1,16.3,32.6,33,66.8,86.4,70.2,59.2,27.6,21.8,17.7,17.7,59.7,18.4,34,19.1,17.2,2.1,3.7,18.7,5.2,56.8,1.3,60.9,19.3,17,2.8
536235,1,M,35-44,19.1,14.3,4.9,8.7,29.6,0,23.7,14.7,1.7,3,23.8,33,35,17.5,6.6,4.3,3.7,56.5,42.3,57.7,78.1,15.9,37.8,41.9,46.3,71.6,82.3,62,47.6,33.1,23.9,19.8,18.9,67.6,30.9,40.6,21.1,14.3,3.1,11,16.7,16.6,60.2,0.7,46.9,34.1,14.5,4.5
536333,1,M,65-74,0.8,2.6,0.5,1.3,2.5,80.5,2.9,2.8,0.5,0.1,30.6,28.9,7.4,24.7,3,1.7,1.7,48.7,22.1,12.8,45.2,1.9,1.2,14.3,15.8,43.1,87,55.9,51.8,19.2,13.2,9,17.3,39.2,13,27.8,9.7,6.5,0.5,0.4,10.7,1.2,36.8,5.1,95.9,2.8,1.1,0.3
536423,0,F,45-54,4.81,10.68,9.34,12.31,47.16,0.07,12.04,6.94,0.21,1.63,10.95,33.93,53.31,28.09,9.82,4.46,3.73,44.33,53.85,44.98,70.49,8.91,16.51,28.9,34.4,68.88,81.54,73.91,46.98,29.1,26.27,24.31,17.53,54.98,16.72,33.34,21.26,16.49,4.61,5.95,24.65,4.59,62.52,1.16,63.43,20.21,14.05,2.3
536428,0,O,75+,5.15,7.47,5.26,6.8,24,2.05,11.34,3.34,6.08,1.19,15.49,33.82,46.71,26.2,10.68,2.35,3.66,40.62,53.6,39.55,69.34,9.02,11.43,25.75,28.92,62.03,80.35,62.64,45.22,16.96,15.11,22.91,16.75,51.92,19.06,35.65,19.25,12.64,5.01,2.6,20.85,3.6,58.55,2.12,83.9,9.18,5.09,1.82
536448,0,F,75+,4.54,6.32,4.18,7.06,18.82,6.8,9.58,6.52,4.75,1.07,20.97,41.79,30.44,23.12,6.9,1.96,2.76,38.32,54.59,37.22,67.57,8.24,12.37,26.16,27.64,60.33,85.47,64.52,50.13,23.35,15.67,14.48,15.72,53.25,18.34,36.51,16.52,12.87,3.29,2.38,16.99,4.21,53.46,1.92,81.16,9.57,7.9,1.37
536480,1,M,18-24,31.2,20,1.5,7.2,14.5,0,19.2,5,37,1.9,12.6,66.4,19.5,12.6,6.9,4,6.5,31.3,68.3,71.4,80.2,14.6,81,51.5,43.9,69.1,70.1,50.5,32.5,23.6,17.6,14.8,19.2,72.2,28.6,48.3,24.5,11.3,8.3,9,29,26.9,70,0.3,16.2,20.9,46.7,16.1
536529,0,M,45-54,10.3,16.08,10.46,17.19,41.63,0.29,10.22,3.06,1.68,1.89,7.03,27,64.53,30.83,14.14,3.4,6,31.29,67.94,48.15,75.04,27.23,15.53,30.81,39.31,62.52,77.49,54.45,39.46,16.38,16.38,31.76,22.28,52.12,24.98,44.24,24.47,20.14,27.84,1.87,35.49,7.69,66.12,0.64,64.53,18.67,13.87,2.92
536557,1,M,35-44,24.4,12.4,2.8,7.2,23.6,0,28.6,19.5,1,4.3,32,31.8,18.4,15.1,5.9,6.2,3.1,65.4,31.6,53.3,76.8,16,41.1,35.7,48.1,65.2,76.7,47.3,42,32.6,22.2,15.7,21.4,66.4,34.7,41,19.5,12.3,1.8,12.9,20.6,13.4,55.5,1.3,8.5,20.3,33.2,38
536635,0,F,25-34,14.08,18.77,8.36,3.95,26.68,0.21,11.67,26.32,9.24,7.45,16.53,37.88,40.46,18.56,4.65,1.82,6.04,26.76,72.01,54.89,74.22,26.81,26.87,50.89,37.19,59.95,54.52,41.24,30.22,17.1,13.15,18.55,28.3,63.25,31.21,38.8,23.19,12.09,13.06,6.79,19.24,16.24,49.96,0.33,72.75,15.33,9.8,2.12
536727,1,F,35-44,14.4,13.2,3.5,8.6,29.8,0,24.2,15.1,1.6,2.7,20.2,45.3,24,15.4,6.8,5.9,3.4,60.9,37.1,57.5,78.6,13.1,36.8,40.7,45.9,71.7,72,58,41.7,37.2,28.2,17.6,18.7,66.7,28.1,40,22,13.8,2.9,11,18.3,10.2,59.6,1.5,11.8,24.4,45,18.8
537136,0,M,25-34,38.73,19.43,10.92,5.79,40.22,0.03,8.13,21.65,7.13,2.27,10.12,37.13,49.92,12.79,4.23,1.94,8.79,39.77,59.59,69.69,75.1,34.17,68.35,59.19,46.93,72.77,61.54,51.16,32.36,25.57,19.9,13.85,22.22,68.66,49.46,44.33,31.65,17.28,5.87,10.81,23.61,17.19,57.59,0.54,50.09,21.78,22.04,6.09
537222,1,F,35-44,14.5,16,9.2,11.1,48.4,0,13.6,6.3,1.7,1.2,10.8,31,56.7,22.7,10.2,5.5,3.7,42.4,56.9,58.6,76.9,20.5,28.4,40.7,41.2,71.9,81.5,61.6,44,29.9,24.5,32,17.2,64.7,28.1,42.3,25.4,18.5,7.6,8,27.1,13,67.2,0.5,18.1,21.7,46.2,14
537237,0,F,35-44,17.86,14.82,5.33,11.7,32.61,0.01,22.32,14.51,1.13,2.3,23.4,39.41,29.91,15.95,6.36,5.34,3.68,56.7,42.21,60.42,82.3,12.62,34.91,40.23,48.27,70.41,77.28,62.05,47.07,33.21,22.89,16.74,17.64,66.8,28.08,40.9,22.15,14.4,2.65,7.97,20.15,13.57,57.41,0.63,18.03,31.28,34.97,15.72
537244,0,F,55-64,1.59,3.8,1.9,3.94,8.06,35.63,9.42,8.21,0.84,0.67,33.55,32.23,12.21,23.74,4.95,2.23,2.58,54.13,35.9,23.94,56.61,3.54,3.75,18.89,25.24,55.23,85.17,65.81,55.56,26,16.07,8.45,17.49,45.88,14.99,28.62,13.94,10.71,1.54,1.79,10.66,1.82,39.05,3,31.5,34.62,26.09,7.8
537259,1,F,25-34,34.3,13.9,4.7,4.9,32.8,0,9.6,33.2,5.8,4.8,12.4,46.1,33.8,11.3,3.5,3.5,5.4,50.2,47.8,68.8,77.1,28.5,58.3,58.7,49.5,72.4,60.3,39.3,26.9,26.3,21.1,13,22.6,67.6,39.8,45,30.2,13.5,4.9,15.1,16.3,17.5,55.1,1.3,28.6,22.7,36.8,11.9
537510,0,M,45-54,5.66,7.64,4.22,7.3,23.72,1.56,15.16,10.4,1.22,1.71,28.64,38.74,24.15,18.87,7.27,2.44,3.63,46.23,50.15,41.34,69.94,9.19,13.79,30.94,32.19,63.64,85.44,62.68,54.51,27.87,19.24,14.06,15.47,55.76,20.71,34.3,19.11,13.08,4.39,4.11,13.21,5.61,50.53,1.48,55.15,21.56,18.71,4.58
537522,1,M,25-34,35.3,52.6,4.9,7.5,24,0,22.3,21.2,4.5,3.3,29.8,35.6,18.7,15,5.8,10.4,4.1,64.7,33.2,65.3,82.4,17.5,56.1,44.8,51.5,67.6,7.3,20.1,15.3,9.1,6.7,9.3,33.5,69.8,37.7,47,20.4,11.2,3.8,9.5,56.9,15.7,55.9,1.1,45.3,30.3,17.5,6.9
537557,0,M,55-64,3.88,7.04,3.86,5.61,15.84,17.19,7.57,4.24,3.71,0.63,20.76,41.52,31.15,22,6.35,1.71,3.02,42.26,54.38,36.04,68.17,8.88,9.8,25.85,26.21,64.04,86.49,66.7,54.01,25.32,15.85,14.15,15.66,50.16,15.91,34.62,15.77,14.4,3.66,1.41,17.58,4.41,51.31,1.71,66.66,13.1,16.56,3.68
537699,0,M,55-64,8.04,8.91,9.1,3.35,21.67,11.49,5.34,19.14,7.24,7.78,19.31,37.87,34.21,18.11,2.94,1.08,3.62,51.7,42.71,38.54,59.42,15.91,13.19,39.09,30.76,61.08,81.26,65.77,46.4,24.83,19.09,11.41,18.61,52.29,25.3,33.31,22.41,12.64,2.76,5.36,12.16,7.34,40.51,1.65,58.04,19.25,18.3,4.41
537733,0,M,25-34,7.03,9.27,5.59,8.02,30.19,0.55,9.75,4.31,11.55,1.06,7.93,31.72,57.84,25.66,11.59,3.85,3.68,48.48,47,46.12,71.83,9.66,28.36,26.42,32.53,63.98,76.74,56.97,38.1,17.28,15.07,21.8,17.85,55.37,30.28,36.72,22.49,14.63,6.34,4.11,31.76,3.88,65.6,1.46,81.28,9.35,6.67,2.71
537743,1,M,35-44,26.4,25.7,11.9,13,36.7,0,13.7,10.3,2,2.1,14.5,29.5,52.2,20.4,8.6,7.7,3.6,49.3,49.3,59.5,71.9,27.3,39.9,43.7,51.6,71.5,69.5,56,41,25.9,20.9,21.9,20.2,65.3,36.7,47.9,22.3,15.7,5.1,11.2,33.7,19.7,63.8,0.8,32.8,25.1,32.1,10.1
538008,1,M,25-34,38.8,23,4.3,10.9,26,0,28.7,9,5.4,4,18.8,19,55.7,18.5,9.4,7.7,5.7,54.5,44.9,73.8,80.8,37.9,58.5,48.9,54.4,70.3,52,40.4,31,20.3,15.8,21.6,22.3,73,43,55,23.6,11.8,17.1,17.4,25.6,15.3,65,0.4,19,61.2,16.7,3.1
538350,0,M,55-64,3.04,6.86,7.42,8.24,27.26,16.13,5.84,4.25,1.29,0.39,14.73,37.55,44.98,24.47,6.54,1.81,2.84,49.19,46.5,35.45,62.6,7.9,8.46,24.98,29.42,63.21,88.31,74.73,56.96,28.66,22.04,15.2,13.75,47.47,15.22,28.94,19.17,15.51,1.82,2.58,18.8,2.54,51.16,2.4,95.46,2.75,1.53,0.26
538452,1,F,55-64,2.9,4.7,2,3.8,13.9,2.7,12.6,4.9,1.3,2.1,26.4,36,21.6,24.1,6.2,2.3,1.6,61.2,27.2,25.3,57.7,3.9,7.1,20.8,28.9,51.6,88.1,68.6,53.4,29,23.6,17.3,18.9,50.2,14.6,28.1,15.1,10.5,0.8,2.6,12.3,1.7,47.4,3,50,21.1,18.4,10.6
538472,0,F,25-34,29.4,45,16.58,5.67,38.79,0.2,5.42,14.3,13.07,4.23,4.91,23.24,70.32,22.36,4.34,3.29,7,35.53,62.05,54.84,67.26,39.88,37.48,59.2,46.94,65.91,52.84,38.21,27.25,13.83,11.31,25.02,34.17,54.39,37.06,47.17,31.25,25.57,23.46,5.29,39.32,44.3,58.74,0.97,81.33,11.54,5.68,1.45
538952,0,F,75+,3.54,3.56,4.49,2.89,12.33,44.55,4.44,22.8,1.18,2.23,30.91,39.3,11.74,15.17,2.61,0.61,2.47,42.12,36.82,25.06,45.83,9.09,5.26,32.89,22.39,49.09,85.28,56.28,50.82,28.11,17.23,6.83,15.74,46.38,21.42,30.13,15.98,8.19,1.37,3.04,6.28,3.75,29.62,3.32,81.21,8.35,8.01,2.43
539179,0,F,55-64,14.98,7.78,10.39,5.31,22.13,1.62,5.82,31.76,3.06,12.97,18.66,36.5,34.1,18.43,4.07,1.83,2.52,49.9,36.43,36.06,49.91,21.17,16.24,41.5,38.1,51.68,70.17,51.61,38.44,20.35,14.61,14.54,22,48.52,31.48,38.34,20.86,11.29,2.78,3,17.9,5.08,44.54,2.46,72.9,15.43,8.45,3.23
539456,1,F,25-34,35.5,15.8,5.3,13.3,40.8,0,16.6,8.5,4.6,1.7,15.9,43.4,36,15.9,7.6,5.7,4.4,60.3,38.1,68.4,81.7,23,55.5,43,48.2,68.2,70,53.2,34.5,25.6,20.4,19.3,20,67.9,35.2,48.8,23.6,13.9,6.4,8.4,25.9,13.2,68.2,1.3,20,21.8,32.6,25.6
539515,1,M,35-44,26.5,27.1,14.6,12,47.4,0,9.7,4,2.4,1.1,7.4,26.8,64.6,20.6,13.6,8.6,3.7,51.5,47.8,60,71.6,29.9,39.8,40.4,50.5,73.7,68.4,49.6,37.2,23.4,21.3,27.7,19.4,61.8,34,48.5,26.1,19.2,7.7,10.5,49,15.2,67.8,0.6,21.6,18.6,46,13.8
539602,0,F,35-44,10.89,10.75,20.2,4.73,31.63,9.7,3.32,13.95,5.88,4.4,11.29,30.77,54.6,19.95,4.44,1.38,4.35,35.32,63.41,43.38,62.91,27.22,12.24,42.06,37.58,58.48,75.81,62.36,39.68,21.61,16.55,18.4,22.16,47.85,29.78,38.58,22.12,13.62,11.84,5.27,17.61,8.26,46.82,0.4,72.81,14.41,11.18,1.6
