Customer ID,Gender,Age,"TikTok user, at least weekly",Prefer to eat vegan food,Occupation: Director / Managerial,Occupation: Office Worker,Occupation: Professional,Occupation: Retired,Occupation: Service Sector,Occupation: Skilled / Manual Worker,Occupation: Student,Occupation: Unemployed,Highest qualification achieved: GCSE or equivalent,Highest qualification achieved: A-level or equivalent,Highest qualification achieved: university degree or higher,Interests : antiques or fine art,Interests : meditation / mindfulness,Magazines read : celebrity,Has recently switched current account,Internet: moderate user,Internet: frequent user,"Uses Netflix, at least once a week","Facebook user, at least weekly","LinkedIn user, at least weekly","Snapchat user, at least weekly",I love to buy new gadgets and appliances,If an advert on the Internet looks interesting I will click on it,Watches catch-up TV / VoD with ads at least once a week,Watches ITV,Watches Channel 4,Watches Channel 5,Watches Sky 1,Watches Sky Atlantic,Takes own re-usable cup to a coffee shop/cafe,I prefer not to shop in major high street chains,I look for the lowest possible prices when I go shopping,I think more favourably of companies that sponsor events,I only buy products from a company whose ethics I agree with,Has bought something after seeing an ad on the internet in the past 12 months,Has bought something after seeing an email ad in the past 12 months,Has a current account with a neo challenger bank,Car shares journey to work,Interests : vegetarian products,Celebrities influence my purchase decisions,Tends to use a refillable water bottle most days,Internet: light user,Children at home : 0,Children at home : 1,Children at home : 2,Children at home : 3+
260350,M,25-34,8.09,7.77,3.33,8.16,21.08,0.86,14.14,10.27,4.06,2.24,24.24,42.6,22.96,18.02,5.48,3.53,3.33,55.44,41.65,44.27,72.67,8.48,19.51,29.1,35.39,67.03,80.29,57.89,45.71,25.11,16.96,12.78,17.69,57.43,20.82,37.45,18.65,12.19,3.32,4.17,18.47,5.54,52.13,1.25,41.72,24.09,24.93,9.26
759493,F,25-34,38.97,28.43,2.61,9.09,26.68,0,22.49,16.15,5.21,4.5,25.28,36.47,27.26,14.16,3.46,7.3,4.66,58.1,40.12,65.27,82,16.45,61.54,54.01,53.66,70.02,66.58,51.14,37.69,23.2,15.95,16.87,24.91,70.53,37.67,48.1,23.31,15.63,5.37,6.74,19.19,41.1,62.09,0.92,24.3,30.82,29.09,15.8
824636,F,25-34,6.45,7.14,6.09,11.16,30.31,0.63,12.86,9.02,3.56,1.62,15.8,34.85,44.92,26.14,9.97,3.65,4.57,45.56,52.66,48.02,78.02,12.34,13.03,27.31,32.12,61.75,78.83,57.02,42.22,19.03,14.95,19.64,16.67,52.59,20.65,36.99,20.43,13.09,12,5.15,23.46,4.01,60.28,1.05,68.58,18.05,11.35,2.02
856131,F,75+,2.23,5.5,7.39,2.12,10.32,61.37,2.71,12.18,1.26,0.45,26.01,39.45,19.48,22.42,2.31,0.4,2.32,40.03,34.5,22.02,43.24,7.94,2.66,27.29,18.51,47.59,79.36,63.85,50.32,22.6,16.48,7.83,22.29,41.44,17.64,29.34,13.9,10.1,0.72,1.6,12.69,2.99,30.4,7.2,97.07,1.97,0.85,0.11
154427,M,45-54,10.29,6.81,3.54,7.29,22.2,0.22,19.08,13.92,1.28,3.08,29.21,39.14,21.02,19.24,7.26,3.18,2.65,51.9,40.01,41.19,68.92,9.18,22.02,30.3,37.16,57.07,84.92,63.31,50.9,28.4,20.53,14.96,15.82,59.6,23.72,35.47,18.47,11.04,2.36,5.28,14.68,4.68,54.04,1.84,33.36,26.27,25.7,14.67
66240,M,55-64,2.9,8.81,5.24,6.85,19.89,11.75,7.91,7.13,2.46,1.15,19.17,36.68,36.56,25.96,5.3,2.2,3.2,44.6,49.9,28.08,63.3,6.22,6.35,25.63,27.69,59.5,81.26,68.29,52.05,22.05,16.87,13.65,19.2,48.71,16.11,31.36,17.91,15.03,2.29,2.77,18.51,3.75,49.51,2.03,72.47,13.78,9.94,3.82
690342,F,25-34,17.53,10.04,6.47,4.95,25.6,0.07,10.62,36.64,1.93,6.6,23.05,41.59,27.29,14.41,3.49,1.55,6.35,41.52,57.68,58.73,74.47,24.55,31.78,51.87,39.48,64.81,75.54,55.13,42.18,29.56,19.34,13.71,20.02,60.6,30.02,38.41,23.78,13.75,6.38,5.85,13.12,12.11,47.99,0.42,13.53,33.03,40.58,12.86
605759,M,35-44,8.5,8.84,14.44,4.3,32.18,5.85,5.45,16.16,9.37,5.27,14.27,38.9,42.92,19.15,3.53,1.34,4.74,41.31,55.62,44.1,62.53,17.32,15.17,40.47,31.74,63.24,75.14,63.57,39.5,21.89,17.57,16.49,21.4,53.89,23.48,33.91,24.19,15.48,4.67,7.63,17.21,6.22,45.94,1.24,57.6,16.8,20.7,4.9
582438,M,45-54,12.87,28.22,12.33,11.77,36.77,0.06,14.61,8.69,0.16,2.71,23.05,24.51,48.09,25.08,8.33,9.57,2.14,67.42,27.47,43.91,63.01,16.04,21.14,31.92,43.67,59.22,57.83,56.57,44.26,24.79,21.3,17.34,21.01,54.96,26.45,39.99,19.71,15.79,1.66,14,43.63,8.69,54.68,1.85,30.49,24.96,32,12.54
281745,M,55-64,9.12,8.08,13.17,5.69,31.53,9.79,4.55,17.67,6.06,3.47,13.74,39.35,43.33,17.16,2.83,1,4.74,37.14,61.11,44.04,61.2,21.26,16.14,45,28.96,64.06,82.29,69.32,48.08,28.22,20.79,13.08,19.43,52.47,24.42,36.25,23.5,16.38,6.49,5.52,12.73,6.86,42.23,1.21,60.52,14.93,20.98,3.56
573684,F,65-74,3.18,4.95,6.9,2.15,12.73,64.74,1.67,5.54,3.16,0.31,16.5,41.55,37.29,19.99,2.79,0.49,5.48,31.28,65.56,27.31,54.72,10.13,3.7,33.76,21.82,60.08,86.04,74.26,52.85,25.57,18.05,12.79,14.55,45.37,16.98,31.04,20.22,13.06,5.01,1.58,9.88,3.22,37.99,1.7,77.4,7.99,11.79,2.82
5372,F,75+,1.5,3,1.93,0.81,3.34,85.2,1.38,4.81,1.2,0.23,27.92,36.24,15.45,20.43,2.25,0.48,3.22,36.78,39.02,18.14,40.79,5.11,1.72,26.64,16.89,44.84,84.06,64.63,53.96,22.98,15.21,6.38,15.53,40.75,16.24,27.69,13.2,5.82,2.64,0.87,6.03,2.57,27.57,4.62,85.16,6.69,6.54,1.6
275135,F,45-54,13.68,32.09,17.43,6.74,38.66,0.1,6.25,22.82,0.24,4.34,14.79,24.23,58.33,23.46,3.95,2.54,5.15,40.9,56.91,49.49,62.33,36.65,18.16,55.76,42.93,61.63,68.77,53.86,43.92,24.53,19.9,21.35,26.86,51.69,33.19,40.54,28.39,24.03,7.58,4.92,23.49,29.36,48.97,1.08,68.33,20.02,9.45,2.2
913105,M,45-54,12.36,9.5,12.66,6.02,30.25,0.44,6.72,30.59,1.95,5.28,19.04,44.05,32.43,18.42,3.47,1.51,4.74,40.16,57.6,44.65,65.51,22.73,21.61,47.08,35.78,67.01,78.97,67.09,45.85,30.04,22.35,14.07,17.98,60.93,27.76,34.02,25.45,14.68,3,6.63,14.25,8.04,46.67,1.09,37.56,26.18,29.46,6.81
461526,O,55-64,2.63,6.84,2.85,7.38,16.99,3.31,15.08,11.35,0.45,2.48,32.32,36.77,16.57,24.4,5.52,1.93,2.38,57.71,35.7,27.98,60.77,4.44,6.44,20.56,28.78,62.87,82.58,67.82,56.05,30.24,21.2,10.65,16.81,49.94,13.74,29.26,17.12,10.62,0.76,1.9,15.35,2.17,41.28,2.89,64.05,21.36,11.84,2.75
117906,O,75+,5.41,8.4,10.89,3.63,26.63,18.4,4.91,16.5,4.27,3.86,20.26,39.19,35.64,19.25,2.82,1.01,3.78,36.74,56.97,37.26,56.6,15.59,8.85,42.42,27.04,60.31,84.33,68.15,50.09,28.74,20.48,15.25,17.63,51.43,20.66,31.98,22.38,14.95,2.54,4.17,10.43,7.9,40.72,2.22,81.41,8.5,8.3,1.79
551856,F,45-54,4.86,6.4,5.37,13.86,28.62,1.02,14.12,13.16,0.51,2.23,23.2,40.68,28.99,24.53,6.49,3.05,3.37,48.15,48.12,37.48,65.58,7.25,11.59,23.7,32.15,66.27,85.92,64.21,49.22,26.41,21.45,12.52,16.34,54.05,17,33.38,19.09,12.95,2.54,6.87,19.36,3.4,51.23,1.79,50.51,22.65,19.54,7.3
505087,F,25-34,28.32,21.12,7.32,13.49,45.23,0.01,11.61,5.68,5.83,1.01,8.97,33.04,56.54,16.09,7.01,5.55,6.62,42.4,57.28,69.83,82.22,23.63,54.74,52.05,46.3,73.75,73.75,64.04,42.76,28.11,21.06,22.04,18.44,68.5,33.67,48.12,25.91,18.48,12.45,7.51,25.28,17.65,67.43,0.26,28.8,30.47,31.47,9.25
308713,F,65-74,2.18,2.77,4.64,1.92,8.33,68.13,2.49,11.03,1.02,0.43,29.09,38.49,13.65,19.11,2.16,0.43,2.67,51.07,38.58,23.71,47.54,8.77,2.48,28.03,19.94,54.05,85.7,69.29,52.28,27.34,16.79,7.86,15.63,39.69,16.99,29.05,15.3,9.69,2.18,1.83,6.09,2.11,29.48,5,59.91,14.65,21.43,4.01
840988,M,35-44,6.95,9.03,2.33,10.23,23.13,0.05,22.4,16.39,0.71,3.78,22.71,46.12,18.43,19.99,7.35,5.2,2.47,64.74,30.2,44.98,74.01,7.5,22.75,30.08,40.28,66.96,75.21,51.93,41.79,30.68,23.8,14.3,17.8,60.4,23.39,34.44,19.77,11.52,1.3,5.69,19.01,5.52,55.5,2.69,47.41,35.97,12.32,4.3
467990,M,18-24,42.23,13.06,2.56,3.65,13.75,0.04,17.55,20.69,34.09,6.05,14.82,57.99,24.5,9.2,4.6,1.77,7.63,39.73,59.6,71.26,73.65,26.93,80.73,66.02,44.11,65.94,59.92,46.04,31.42,23.17,13.25,13,17.28,69.91,36.96,46.72,28.44,11.88,12.3,10.44,15.14,16.66,57.38,0.51,35.37,23.4,26.41,14.82
869255,M,65-74,3.05,3.84,4.6,2.4,12.07,44.86,4.72,17.69,3.03,2.41,25.47,36.63,19.16,18.24,3.03,0.77,3.23,43.27,41.65,24.12,50,8.53,7.63,29.46,23.76,49.68,80.04,58.53,45.75,24.19,16.04,8.57,17.79,45.62,29.54,28.89,17.54,9.11,2.09,3.17,8.61,2.64,34.16,2.83,85.34,7.2,5.73,1.73
444717,F,25-34,14.09,19.44,7.56,8.63,30.12,0.44,7.53,2.36,13.07,1.55,6,23.7,68.52,29.49,12.09,7.25,3.84,40.29,54.65,46.69,70.72,24.58,22.71,28.45,40.02,63.53,72.07,45.32,30.8,12.26,12.03,30.8,20.78,51.46,28.06,47.03,22.54,15.1,10.77,3.87,45.03,11.51,66.65,1.32,84.31,8.2,5.43,2.06
369401,F,25-34,26.59,14.13,5.23,11.87,32.73,0.02,16.68,10.7,5.35,2.16,16.38,44.45,33.11,15.9,5.98,5.76,3.54,59.85,38.11,60.28,79.55,13.52,50.74,41.82,49.32,65.78,75.89,57.92,41.27,27.26,21.36,17.17,20.79,68.43,31.22,42.58,20.92,14.11,2.1,8.85,23.12,12.58,62.18,0.78,32.23,24.71,29.02,14.04
217867,M,45-54,10.45,12.03,5.85,11.49,28.75,0.15,15.66,9.12,2.91,1.82,18.11,41.68,36.51,23.04,8.28,3.46,2.76,50.26,44.34,51.31,73.73,11.44,23.64,35,36.64,67.12,79.46,63.67,48.34,29.11,25.13,15.41,16.56,63.25,23.5,40.42,21.15,10.42,2.16,7.12,22.37,7.97,60.76,2.6,47.79,21.83,18.17,12.22
555647,F,45-54,5.6,6.46,4.93,11.85,28.79,0.11,20.39,14.89,0.17,2.61,31.5,40.11,22.92,23.6,7.95,3.69,2.51,51.8,42.47,43.94,69.06,7.67,13.83,30.25,33.9,65.39,86.25,67.5,55.66,37.2,30.16,14.49,14.24,58.71,18.41,33.22,19.19,10.41,1.36,8.83,16.6,3.94,55.89,2.89,40.86,25.09,25.63,8.42
564905,M,18-24,26.43,15.18,13.7,5.85,39.41,0.07,7.87,16.36,9.25,3,9.26,41.49,47.46,14.95,5.1,1.57,4.98,46.9,51.36,62.32,70.34,32.07,43.13,56,39.19,71.02,67.65,58.14,35.49,23.89,20.38,18.56,19.84,61.69,31.21,43.08,28.99,16.35,6.41,9.79,21.44,11.98,57.42,1.3,39.2,21.35,31.55,7.9
722168,M,65-74,2.68,7.94,11.68,5.52,17.78,15.77,6.19,9,2.9,0.5,16.72,38.95,38.83,34.84,6.96,1.16,3.58,25.2,68.24,32.91,64.83,8.27,6.17,21.62,24.24,59.58,79.31,64.41,51.6,13.72,13.61,16.07,28.08,50.58,16.64,35.38,17.55,15.39,2.82,1.29,28.8,2.73,51.26,2.11,88.97,6,3.98,1.05
204678,M,55-64,8.91,5.47,9.13,5.27,27.62,1.55,6.33,38.4,0.81,4.12,25.12,43.94,24.8,15.22,3.8,0.92,2.85,38.27,57.22,42.41,60.01,15.48,16.16,47.09,32.79,63.44,83.97,66.64,53.12,38.65,23.27,10.7,15.29,54.8,24.05,33.58,22.82,13.95,2.62,5.32,8.75,4.9,42.09,1.42,58.72,21.36,16.53,3.39
66423,M,65-74,1.8,2.77,3.31,1.79,9.39,67.94,2.05,10.94,1.64,0.39,16.69,43.68,23.1,21.08,2.51,0.65,3.13,49.44,37.5,22.61,47.63,6.21,3.21,24.49,21.9,52.17,83.08,57.72,42.92,28.74,18.76,8.33,16.83,38.91,17.14,27.66,17.47,9.9,2.55,1.64,8.91,1.7,31.84,4.12,45.59,23.46,22.77,8.18
900826,M,18-24,24.84,10.33,2.52,3.82,18.01,0.04,16.04,35.41,11.23,8.32,17.55,55.28,16.88,11.45,3.16,2.22,5.09,40.07,53.93,61.09,71.25,20.37,57.43,53.8,43.79,65.67,64.86,42.67,29.24,27.87,18.63,11.62,23.05,66.19,34.18,41.35,25.91,12.08,3.89,9.25,14.42,14.33,50.19,1.78,52.29,23.31,17.33,7.07
908184,F,35-44,35.89,18.87,12.66,6.93,27.32,0.01,9.91,32.79,1.48,4.06,17.17,33.8,42.54,14.74,4.24,1.99,4.98,46.38,51.48,56.79,64.53,36.91,40.93,61.91,53.6,70.38,66.75,53.51,40.77,28.98,20.84,18.31,21.45,63.55,45.64,45.34,27.76,15.36,5.91,5.53,15.09,21.21,50.39,1.25,14.32,39,34.95,11.72
923950,F,45-54,3.83,4.37,6.47,4.33,22.47,26.12,4.06,21.3,3.86,3.89,13.53,43.82,32.13,21.28,3.15,1.23,3.35,53,39.67,32.13,56.87,9.71,7.76,28.65,27.87,58.78,79.16,55.45,36.69,25.84,20.05,10.42,18.49,44.94,20.39,30.37,21.83,11.25,2.43,5.1,12.6,2.89,39.32,3.25,58.91,18.52,18.67,3.9
948566,F,18-24,21.93,14.21,7.4,4.1,26.4,0.11,9.93,29.64,12.62,4.72,10.35,51.01,34.47,15.09,3.67,1.43,4.51,36.03,57.94,59.24,69.49,22.98,51.04,52.74,40.51,65.45,65.79,48.42,32.22,22.77,19.5,13.59,27.33,63.73,32.98,43,27.97,15.27,4.05,6.84,20.97,14.52,52.44,1.97,71.38,14.45,10.04,4.13
799350,F,45-54,8.48,7.15,16.88,6.75,36.69,0.48,5.17,26.86,0.19,2.68,18.07,37.68,41.4,19.48,3.43,1.27,4.84,36.31,62.47,45.74,57.59,18.87,15.82,44.28,31.84,66.06,85.23,76.28,55.06,36.49,26.91,13.97,18.43,54.5,20.98,31.53,24.22,18.4,3.91,5.82,13.67,4.78,43.32,0.96,46.32,24.52,25.3,3.86
495420,M,35-44,11.21,9.06,4.37,9.08,29.46,0.11,20.58,11.09,2.8,2.49,19.03,36.5,39.14,18.81,10.59,3.74,5.1,48.79,50.12,48.76,75.35,15.68,28.66,33.71,37.64,64.78,75.67,53.28,43.3,21.82,15.81,18.34,17.91,58.94,26.9,38.67,22.85,14.04,8.13,6.02,22.03,5.39,59.05,0.51,38.79,29.41,25.35,6.45
520837,M,25-34,38.59,14.3,9.32,6.83,39.92,0.03,9.76,23.74,4.57,2.68,12.22,35.86,48.45,12.88,3.58,2.04,6.98,35.38,63.74,69.82,75.65,35.99,57.45,59.98,45.96,72.74,69.67,51.94,35.25,26.47,20.09,15.71,23.86,68.48,39.82,48.36,29.9,16.93,9.84,10.26,17.14,17.35,53.31,0.75,53.99,21.62,20.9,3.48
972176,F,18-24,46.02,14.65,3.5,2.68,23.97,0.02,14.84,10.25,37.77,4.42,6.37,54.53,37.88,9.39,6.25,2.15,7.5,33.85,65.97,72.91,73.49,30.2,84.4,59.92,45.36,66.01,66.71,45.39,25.05,20.68,14.34,20.7,18.89,68.67,40.13,46.93,33.5,13.73,19.64,9.78,23.01,17.38,63.54,0.13,17.81,51.53,26.13,4.52
994508,F,75+,0.93,2.73,1,1.89,3.79,81.92,1.27,1.15,0.87,0.05,25.41,38.81,17.71,23.43,3.89,1.24,1.52,39.56,25.32,14.96,42.99,2.83,1.57,12.8,14.54,41.76,87.84,52.1,47.62,16.67,11.1,7.4,13.99,37.32,12.53,29.93,9.23,6.57,1.29,0.53,12.33,1.98,34.18,6.76,91.28,3.99,3.41,1.31
7775,M,55-64,6.99,8.9,14.72,4.26,25.52,3.59,6.45,26.92,2.13,5.77,21.41,39.99,33.03,21.53,3.04,0.89,3.79,33.78,62.26,42.58,58.84,22.34,11.3,43.16,27.7,63.64,80,71.21,50.36,26.39,21.07,14.65,21.21,55.47,23.59,35.63,23.59,15.59,2.76,4.76,12.87,6.24,42.05,2.05,70.28,13.91,11.76,4.05
9898,F,25-34,42.46,17.02,12.35,6.85,42.74,0.02,5.62,22.43,4.65,2.19,9.97,39.95,48,11.23,3.09,1.93,7.66,37.45,61.88,69.86,73.46,36.43,57.62,65.14,47.05,74.84,70.8,62.07,37.29,30.94,23.09,14.25,18.96,67.51,39.82,48.29,31.8,17.35,9.34,12.6,15.63,20.09,55.8,0.56,36.66,23.43,31.96,7.95
121106,F,65-74,4.37,5.79,4.27,2.37,9.05,43.03,4.04,24.2,1.92,5.83,29.42,33.05,12.2,18.37,1.67,0.87,3.29,39.25,40.22,22.03,44.85,5.79,5.08,31.97,25.14,45.04,74.61,58.83,45.69,21.22,13.47,6.99,23.55,46.24,19.63,29.61,13.13,7.38,1.54,2.57,8.89,5.02,29.49,1.53,84.62,8.94,4.96,1.49
777811,M,65-74,1,4.66,5.84,1.09,9.42,75.78,1.56,4.48,1.17,0.08,13.69,30.8,49.49,27.93,3.47,0.56,3.82,35.48,60.61,18.53,44.97,7.41,1.09,25.85,15.71,54.13,79.83,64.99,49.27,18.54,14.55,16.85,20.28,34.38,13.49,27.97,18.94,13.68,3.13,0.88,14.2,1.21,36.38,1.85,61.2,16.99,16.54,5.27
922232,F,65-74,0.68,2.65,1.6,3.16,5.56,78.95,3.5,3.62,0.47,0.07,27.91,36.4,15.89,27.39,4.85,1.62,2.32,42.5,38.79,15.61,48.87,2.07,1.33,14.98,18.55,46.56,88.06,64.94,54.61,18.76,13.48,8.02,15.94,39.74,12.9,26.68,11.96,8.77,0.68,0.72,9.24,1.19,38.67,4.71,97.31,1.95,0.58,0.17
809760,M,35-44,21.79,11.19,4.16,8.21,25.89,0.01,25.27,20.44,1.33,3.06,27.37,32.81,28.12,17.62,6.85,5.55,2.77,58.18,39.35,53.04,77.6,12.52,40.21,38.96,48.32,65.31,75,56.43,44.44,31.93,20.85,17.47,19.46,66.8,31.74,40.18,19.47,13.97,1.62,12.62,20.79,9.49,59.89,0.91,12.01,25.28,38.99,23.71
88955,M,75+,1.91,9.46,5.24,2.46,10.24,65.77,1.18,0.58,2.77,0.07,8.38,22.06,66.51,32.04,9.67,2.86,2.25,44.44,40.28,20.74,49.65,8.58,2.62,16.2,21.73,51.99,70.56,56.49,40.69,12.78,11.82,18.42,17.21,34.78,15.93,35.07,16.07,12.34,4.49,1.61,36.63,1.86,48.86,3.23,94.55,3.08,1.94,0.43
938536,F,65-74,0.76,5.63,2.07,2,5.19,83.28,1.68,1.24,0.78,0.02,20.7,37.09,32.72,29.71,3.99,1.26,2.96,43.75,47.73,17.64,53.47,2.9,1.43,17.5,18.99,53.99,88.09,74.79,58.26,20.53,15.88,10.03,16.75,37.88,11.64,27.65,14.22,13.78,0.88,0.42,13.05,2.02,40.8,4.14,96.39,2.28,1.18,0.15
944011,F,75+,1.05,3,0.62,0.15,0.66,95.22,0.14,0.9,1.99,0.1,20.45,27.68,11.6,17.19,2.13,0.94,0.8,24.75,6.19,6.15,15.2,3.02,0.75,20.97,9.31,15.6,71.87,39.24,37.73,8.12,5.75,6.12,18.68,31.29,21.83,31.48,4.36,2.28,0.66,0.18,9.41,3.08,23.8,2.75,99.03,0.5,0.36,0.11
225901,F,25-34,42.43,15.49,8.39,5.96,40.92,0.02,8.78,25.25,4.34,2.44,12.87,38.04,46.05,11.37,3.57,2.07,7.38,36.09,63.08,69.63,74,33.95,57.91,60.92,48.23,74.8,71,50.65,36.31,31.66,21.79,14.39,20.14,67.67,39.82,47.72,31.68,16.41,7.69,8.97,17.66,18.91,53.32,0.67,46.87,23.85,24.55,4.72
12858,F,35-44,7.72,11.17,8.64,10.09,38.5,0.27,9.8,4.53,5.61,1.08,9.03,35.36,54.3,25.73,11.91,3.81,3.78,34.14,65.09,49.97,74,15.06,19.34,32.49,32.81,66.89,78.15,61.61,41.44,20.43,18.52,26.76,16.76,59.6,22.23,39.43,22.67,14.09,9.84,5.88,26.61,5.33,65.41,0.47,63.89,16.77,15.84,3.5
27709,M,45-54,8.55,8.19,9.91,6.56,28.22,0.46,10.83,34,0.23,4.4,29.27,43.75,22.02,16.78,4.76,1.16,4.03,34.57,62.76,43.85,59.67,15.87,13.03,45.82,31.97,65.74,75.64,62.67,52.47,34.3,26.33,11.5,18.04,61.92,20.98,31.4,24.2,15.15,1.87,8.53,14.59,4.27,43.29,1.95,59.03,16.46,15.73,8.78
873200,M,35-44,8.24,21.09,11.54,12.31,41.21,0.54,6.65,2.78,5.42,0.74,7.61,33.5,57.55,25.52,9.31,3.57,3.42,62.35,35.22,49.67,73.78,11.86,18.79,31.45,33.52,66.46,68.81,64.46,41.69,20.95,18.09,21.38,19.49,53.17,21.68,38.01,22.71,18.27,7.21,3.87,37.25,7.86,63.48,1.75,52.36,20.13,20.4,7.1
917859,M,45-54,2.64,4.54,3.46,6.8,14.4,25.1,8.53,6.7,1.28,0.51,30.31,43.65,15.56,22.42,5.63,1.53,2.62,45.8,49.08,28.96,66.71,5.07,4.96,21.53,25.22,59.72,85.18,64.98,53.38,25.84,18.32,11.4,15.73,52.6,15.67,33.22,15.78,11.4,1.92,2.86,14.97,2.24,46.25,2.5,64.95,14.27,16.4,4.37
630697,M,25-34,17.97,34.47,4.05,5.94,28.43,0,30.44,8.19,4.49,2.59,16.5,24.32,53.44,20.53,9.81,7.12,7.67,49.52,49.89,62.26,82.56,20.7,38.23,38.84,45.76,69.75,30.53,34.14,26.75,14.67,11.66,22.2,28.51,65.4,30.73,45.25,25.82,16.62,15.28,7.42,49.07,10.63,59.48,0.29,43.92,35.23,16.94,3.92
866938,M,65-74,4.55,4.96,5.83,3.58,14.77,26.57,5.89,24.23,2.5,5.5,28.2,39.36,17.61,18.24,2.45,0.71,2.98,37.97,50.85,31.38,52.31,11.06,7.49,37.12,25.48,56.33,84.56,66.42,50.72,29.01,18.4,9.3,16.59,49.62,20.6,31.26,17.41,10.81,1.68,3.65,7.42,4.87,35.8,2.51,57.49,17.09,21.01,4.41
612990,F,65-74,7.32,12.05,6.79,3.42,11.15,30.95,4.9,14.39,5.46,8.45,20.11,38.74,23.41,15.62,3.24,2.09,1.64,61.55,20.01,31.06,46.4,18.26,8.39,37.8,30.47,53.1,68.53,47.92,41.35,21.15,13.71,10.05,20.88,43.2,27.52,36.82,16.15,10.14,1.56,3.11,17.57,8.47,36.58,4.49,58.08,15.27,17.02,9.63
332852,O,65-74,1.87,4.97,4.15,4.23,11.16,40.3,4.18,4.25,1.63,0.37,20.79,38.35,30.12,28.88,5.04,1.36,1.66,50.23,34.39,23.37,55.99,4.46,3.66,17.22,21.57,54.93,85.39,65.94,51.39,16.1,14.64,11.53,19.19,44.56,13.91,31.07,14.6,10.41,0.86,1.25,17.84,2.09,44.05,4.27,88.27,5.98,4.66,1.1
927627,M,65-74,4.03,4.58,1.39,3.05,8.37,11.64,7.69,5.27,2.08,1.26,32.21,35.37,10.41,18.43,4.02,2.49,1.43,57.74,22.34,25.41,57.45,4.01,7.34,21.48,27.32,48.7,85.94,59.19,51.1,25.2,16.51,10.27,16.22,50.6,16.99,32.31,12.8,8.29,0.61,1.83,11.25,3.37,41.89,4.17,66.86,14.26,12.18,6.7
433683,M,55-64,5.23,10.19,10.23,10.42,36.9,1.65,8.52,5.94,1.59,0.92,13.4,37.65,46.94,24.97,8.84,2.04,4.57,29.83,68.57,41.23,68.76,11.07,13.96,30.69,29.54,67.57,85.51,74.92,54.89,28.34,22.48,18.03,15.31,54.71,16.65,35.03,20.21,17.38,4.67,3.68,22.57,4.25,58.88,0.82,60.92,17.04,18.09,3.96
855788,M,45-54,8.74,9.01,9.58,5.01,26.71,4.89,5.62,29.78,4.64,5.23,21.93,42.44,27.13,19.15,2.44,1.1,4.69,44.14,52.73,42.44,61.25,16.44,13.3,41.86,31.33,63.53,80.28,59.69,42.45,31.04,21.89,11.43,21.78,51.44,24.03,34.4,22.35,15.17,3.32,8.1,13.21,9.26,43.12,1.95,47.6,23.1,24.36,4.94
192688,F,35-44,10.66,7.48,1.31,2.81,13.13,0.06,22.14,6.1,3.31,4.03,35.57,35.48,14.05,16.51,6.1,4.22,2.43,56.45,38.61,46.74,72.81,10.64,24.2,34.38,37.42,59.44,82.76,58.52,47.33,30.82,21,24.49,17.87,62.26,23.66,38.34,18.14,11.6,3.28,4.17,12.45,6.24,55.45,1.6,22.83,20.35,25.64,31.18
841283,M,75+,0.85,2.19,0.61,0.26,1.03,93.77,0.39,2.32,0.87,0.09,25.76,26.22,4.46,16.77,1.28,0.43,1.25,33.06,13.14,8.65,24.02,2.29,0.89,18.23,10.63,23.16,74.78,45.4,39.67,16.76,8.51,4.36,20.41,32.08,15.82,26.02,5.61,3.68,0.2,0.46,6.28,2.27,19.91,3.83,60.76,18.43,15.15,5.67
862289,F,55-64,3.37,4.88,6.14,3.68,17.78,17.15,8.54,33.79,0.48,5.78,32.65,39.04,15.22,19.27,3.74,0.58,2.39,39.68,56.57,23.77,50.6,9.96,6.1,35.03,25.84,60.49,85.62,66.35,58.46,32.33,20.78,8.35,17.28,49.98,17.19,25.25,20.17,11.94,1.01,2.63,7.35,3.11,32.61,1.85,79.76,11.99,7.15,1.1
878159,F,18-24,46.04,21.18,6.9,2.61,22.14,0.03,11.03,11.43,39.75,3.41,5.51,54.28,39.43,10.83,5.35,1,10.48,19.77,80.13,75.76,71.38,38.41,87.36,64.96,47.41,66.04,62.9,49.97,28.29,14.78,13.64,19.96,25.45,68.26,40.13,43.5,33.22,16.42,26.59,6.5,27.39,23.41,63.12,0.09,73.32,11.74,13.06,1.88
808344,M,35-44,9.54,7.37,7.09,5.3,30.92,0.63,11.36,24.24,1.54,6.63,19.27,35.39,38.99,18.23,4.41,1.21,5.4,41.32,56.92,39.62,61.59,15.61,15.28,40.49,35.39,64.01,80.23,58,44.33,28.33,20.68,16.37,18.29,53.8,24.94,33.68,25.02,11.78,6.49,3.9,10.88,5.91,42.73,0.73,94.98,3.41,1.24,0.38
110500,F,35-44,9.46,10.34,6.19,10.64,33.56,0.04,15.08,15.41,1.1,2.67,24.66,44.15,26.15,18.88,7.23,4.99,2.67,55.69,43.1,53.33,75.22,13.98,24.24,38.19,37.3,68.96,78.28,62.68,48.27,28.43,21.31,18.51,16.33,62.78,23.7,39.25,21.06,13.31,2.58,6.43,19.24,6.98,59.01,0.74,13.69,21.29,41.58,23.44
